id,item_group_id,title,description,link,image_link,availability,price,brand,condition,gtin,identifier_exists,mpn
53074494816595,10443001463123,Septiktanksinstrument 240-30 ohm - Vit Silverline,"Septiktanksinstrument 240–30 Ω (Amerikansk standard) – Silverline, Blackline &amp; Whiteline Wema erbjuder fyra serier av septiktanksinstrument (240–30 Ω, Amerikansk standard) anpassade för marina applikationer – Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av septiktankens nivå med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design.",https://ohooj.com/products/septiktanksinstrument-240-30-ohm?variant=53074494816595,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110698_1_f35f621a-2701-4c77-8f41-3db995204c41.png?v=1773747729,in_stock,50.00 EUR,Wema,new,,no,MAR.1089.04
53074495078739,10443001561427,Avgastemperaturinstrument - Svart,"Avgastemperaturinstrument – Silverline, Blackline &amp; Whiteline Wema erbjuder fyra serier av avgastemperaturinstrument anpassade för marina applikationer – Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av avgastemperaturen med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–800°C Signalområde: 0–33,275 mV",https://ohooj.com/products/avgastemperaturinstrument?variant=53074495078739,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110347_1_12803dd5-3d49-4ef8-abae-d0ee0b986997.png?v=1773747735,in_stock,129.00 EUR,Wema,new,,no,MAR.1090.01
53074495111507,10443001561427,Avgastemperaturinstrument - Vit,"Avgastemperaturinstrument – Silverline, Blackline &amp; Whiteline Wema erbjuder fyra serier av avgastemperaturinstrument anpassade för marina applikationer – Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av avgastemperaturen med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–800°C Signalområde: 0–33,275 mV",https://ohooj.com/products/avgastemperaturinstrument?variant=53074495111507,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110348_1_2f76f677-9801-458c-8de8-19b5a0c8ae5e.png?v=1773747739,in_stock,130.00 EUR,Wema,new,,no,MAR.1090.02
53074495144275,10443001561427,Avgastemperaturinstrument - Svart Silverline,"Avgastemperaturinstrument – Silverline, Blackline &amp; Whiteline Wema erbjuder fyra serier av avgastemperaturinstrument anpassade för marina applikationer – Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av avgastemperaturen med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–800°C Signalområde: 0–33,275 mV",https://ohooj.com/products/avgastemperaturinstrument?variant=53074495144275,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110647_1_20f72ea4-8180-49fe-ab18-42d26bc85289.png?v=1773747744,in_stock,141.00 EUR,Wema,new,,no,MAR.1090.03
53074495177043,10443001561427,Avgastemperaturinstrument - Vit Silverline,"Avgastemperaturinstrument – Silverline, Blackline &amp; Whiteline Wema erbjuder fyra serier av avgastemperaturinstrument anpassade för marina applikationer – Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av avgastemperaturen med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–800°C Signalområde: 0–33,275 mV",https://ohooj.com/products/avgastemperaturinstrument?variant=53074495177043,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110648_1_3fba87e8-60aa-47a8-a5de-4ccfe2d76721.png?v=1773747751,in_stock,141.00 EUR,Wema,new,,no,MAR.1090.04
53074495799635,10443001659731,Vattentemperaturmätare - Svart,"Vattentemperaturmätare – Silverline, Blackline &amp; Whiteline Wema erbjuder fyra serier av vattentemperaturmätare anpassade för marina applikationer – Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns vattentemperatur med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 25–120°C Resistansområde: 450–23 Ω",https://ohooj.com/products/vattentemperaturmatare?variant=53074495799635,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110355_1_6fdf0107-eb5e-4aaf-a0b0-3930a7473e54.png?v=1773747758,in_stock,40.00 EUR,Wema,new,,no,MAR.1091.01
53074495832403,10443001659731,Vattentemperaturmätare - Vit,"Vattentemperaturmätare – Silverline, Blackline &amp; Whiteline Wema erbjuder fyra serier av vattentemperaturmätare anpassade för marina applikationer – Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns vattentemperatur med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 25–120°C Resistansområde: 450–23 Ω",https://ohooj.com/products/vattentemperaturmatare?variant=53074495832403,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110359_1_53327886-aa71-4851-b718-618c91fa77e6.png?v=1773747763,in_stock,40.00 EUR,Wema,new,,no,MAR.1091.02
53074495865171,10443001659731,Vattentemperaturmätare - Svart Silverline,"Vattentemperaturmätare – Silverline, Blackline &amp; Whiteline Wema erbjuder fyra serier av vattentemperaturmätare anpassade för marina applikationer – Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns vattentemperatur med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 25–120°C Resistansområde: 450–23 Ω",https://ohooj.com/products/vattentemperaturmatare?variant=53074495865171,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110655_1_a5dbcad8-4826-4445-b7c1-95fc694fdd29.png?v=1773747767,in_stock,53.00 EUR,Wema,new,,no,MAR.1091.03
53074495897939,10443001659731,Vattentemperaturmätare - Vit Silverline,"Vattentemperaturmätare – Silverline, Blackline &amp; Whiteline Wema erbjuder fyra serier av vattentemperaturmätare anpassade för marina applikationer – Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns vattentemperatur med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 25–120°C Resistansområde: 450–23 Ω",https://ohooj.com/products/vattentemperaturmatare?variant=53074495897939,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110659_1_ae8597dc-4c0a-4dcd-b31a-d1b905a15bc8.png?v=1773747772,in_stock,53.00 EUR,Wema,new,,no,MAR.1091.04
53074496356691,10443001725267,Vattentemperaturmätare digital - Svart,"Vattentemperaturmätare Digital – Blackline &amp; Whiteline Wema erbjuder digitala vattentemperaturmätare anpassade för marina applikationer i serierna Blackline och Whiteline. Dessa instrument möjliggör exakt och tydlig övervakning av motorns vattentemperatur med digital visning för snabb avläsning. Blackline-instrumenten har svart urtavla med vita siffror, medan Whiteline-instrumenten har vit urtavla med röda siffror. Båda serierna har utbytbara plastsargar och en tydlig digital display för optimal läsbarhet. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 25–120°C Resistansområde: 450–23 Ω",https://ohooj.com/products/vattentemperaturmatare-digital?variant=53074496356691,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110356_1_d35c4bd0-39dc-40cb-9405-a649e5364673.png?v=1773747778,in_stock,59.00 EUR,Wema,new,,no,MAR.1092.01
53074496389459,10443001725267,Vattentemperaturmätare digital - Vit,"Vattentemperaturmätare Digital – Blackline &amp; Whiteline Wema erbjuder digitala vattentemperaturmätare anpassade för marina applikationer i serierna Blackline och Whiteline. Dessa instrument möjliggör exakt och tydlig övervakning av motorns vattentemperatur med digital visning för snabb avläsning. Blackline-instrumenten har svart urtavla med vita siffror, medan Whiteline-instrumenten har vit urtavla med röda siffror. Båda serierna har utbytbara plastsargar och en tydlig digital display för optimal läsbarhet. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 25–120°C Resistansområde: 450–23 Ω",https://ohooj.com/products/vattentemperaturmatare-digital?variant=53074496389459,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110357_1_41025daa-28a5-483f-9d44-9b3e15ef07ad.png?v=1773747783,in_stock,59.00 EUR,Wema,new,,no,MAR.1092.02
53074496586067,10443001790803,Oljetemperaturmätare - Svart,"Oljetemperaturmätare – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetemperaturmätare anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetemperatur med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 25–150°C Resistansområde: 450–23 Ω",https://ohooj.com/products/oljetemperaturmatare?variant=53074496586067,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110370_1_f816e09e-963b-4e36-a9ec-d80a948b8851.png?v=1773747788,in_stock,40.00 EUR,Wema,new,,no,MAR.1093.01
53074496618835,10443001790803,Oljetemperaturmätare - Vit,"Oljetemperaturmätare – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetemperaturmätare anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetemperatur med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 25–150°C Resistansområde: 450–23 Ω",https://ohooj.com/products/oljetemperaturmatare?variant=53074496618835,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110371_1_45f54e26-e990-4bf4-9b16-ea59532f104b.png?v=1773747792,in_stock,40.00 EUR,Wema,new,,no,MAR.1093.02
53074496651603,10443001790803,Oljetemperaturmätare - Svart Silverline,"Oljetemperaturmätare – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetemperaturmätare anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetemperatur med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 25–150°C Resistansområde: 450–23 Ω",https://ohooj.com/products/oljetemperaturmatare?variant=53074496651603,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110670_1_8c1f504a-b513-4701-949f-bfa14030b63e.png?v=1773747797,in_stock,53.00 EUR,Wema,new,,no,MAR.1093.03
53074496684371,10443001790803,Oljetemperaturmätare - Vit Silverline,"Oljetemperaturmätare – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetemperaturmätare anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetemperatur med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 25–150°C Resistansområde: 450–23 Ω",https://ohooj.com/products/oljetemperaturmatare?variant=53074496684371,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110671_1_ea2bb6e7-45ff-4347-b6e4-b5853ece17d0.png?v=1773747802,in_stock,53.00 EUR,Wema,new,,no,MAR.1093.04
53074497175891,10443001856339,Oljetrycksmätare 5 bar - Svart,"Oljetrycksmätare 5 bar – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetrycksmätare 5 bar anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetryck med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–5 bar Resistansområde: 10–185 Ω",https://ohooj.com/products/oljetrycksmatare-5-bar?variant=53074497175891,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110374_1_8b578765-45ef-47dc-9fbf-4bf816383ba0.png?v=1773747809,in_stock,40.00 EUR,Wema,new,,no,MAR.1094.01
53074497208659,10443001856339,Oljetrycksmätare 5 bar - Vit,"Oljetrycksmätare 5 bar – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetrycksmätare 5 bar anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetryck med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–5 bar Resistansområde: 10–185 Ω",https://ohooj.com/products/oljetrycksmatare-5-bar?variant=53074497208659,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110375_1_90f6570d-501a-41dd-bb1c-979bc69a6b61.png?v=1773747815,in_stock,40.00 EUR,Wema,new,,no,MAR.1094.02
53074497241427,10443001856339,Oljetrycksmätare 5 bar - Vit Silverline,"Oljetrycksmätare 5 bar – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetrycksmätare 5 bar anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetryck med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–5 bar Resistansområde: 10–185 Ω",https://ohooj.com/products/oljetrycksmatare-5-bar?variant=53074497241427,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110675_1_261e7809-ccb3-4221-aa68-98b6f162efce.png?v=1773747829,in_stock,53.00 EUR,Wema,new,,no,MAR.1094.03
53074497274195,10443001856339,Oljetrycksmätare 5 bar - Svart Silverline,"Oljetrycksmätare 5 bar – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetrycksmätare 5 bar anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetryck med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–5 bar Resistansområde: 10–185 Ω",https://ohooj.com/products/oljetrycksmatare-5-bar?variant=53074497274195,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110674_1_e3c30b70-43bb-440e-95b7-a5aa06bce7c5.png?v=1773747822,in_stock,53.00 EUR,Wema,new,,no,MAR.1094.04
53074497634643,10443001987411,Oljetrycksmätare 10 bar - Svart,"Oljetrycksmätare 10 bar – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetrycksmätare 10 bar anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetryck med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–10 bar Resistansområde: 10–185 Ω",https://ohooj.com/products/oljetrycksmatare-10-bar?variant=53074497634643,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110376_1_4a446760-6429-425b-b0f5-bd9c44234719.png?v=1773747834,in_stock,40.00 EUR,Wema,new,,no,MAR.1095.01
53074497667411,10443001987411,Oljetrycksmätare 10 bar - Vit,"Oljetrycksmätare 10 bar – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetrycksmätare 10 bar anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetryck med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–10 bar Resistansområde: 10–185 Ω",https://ohooj.com/products/oljetrycksmatare-10-bar?variant=53074497667411,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110377_1_14d81f3b-74c0-45f2-a5b0-4b3b936f638a.png?v=1773747839,in_stock,40.00 EUR,Wema,new,,no,MAR.1095.02
53074497700179,10443001987411,Oljetrycksmätare 10 bar - Svart Silverline,"Oljetrycksmätare 10 bar – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetrycksmätare 10 bar anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetryck med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–10 bar Resistansområde: 10–185 Ω",https://ohooj.com/products/oljetrycksmatare-10-bar?variant=53074497700179,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110676_1_e7adaa16-cece-4ff5-9585-15b7e793ebc3.png?v=1773747843,in_stock,53.00 EUR,Wema,new,,no,MAR.1095.03
53074497732947,10443001987411,Oljetrycksmätare 10 bar - Vit Silverline,"Oljetrycksmätare 10 bar – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetrycksmätare 10 bar anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetryck med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–10 bar Resistansområde: 10–185 Ω",https://ohooj.com/products/oljetrycksmatare-10-bar?variant=53074497732947,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110677_1_58ff0a6b-520f-44f0-819d-fc44e00d262d.png?v=1773747850,in_stock,53.00 EUR,Wema,new,,no,MAR.1095.04
53074498060627,10443002052947,Oljetrycksmätare 25 bar - Svart,"Oljetrycksmätare 25 bar – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetrycksmätare 25 bar anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetryck med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–25 bar Resistansområde: 10–185 Ω",https://ohooj.com/products/oljetrycksmatare-25-bar?variant=53074498060627,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110378_1_c4b40676-9975-475e-8ea6-2f689cbba78a.png?v=1773747857,in_stock,40.00 EUR,Wema,new,,no,MAR.1096.01
53074498093395,10443002052947,Oljetrycksmätare 25 bar - Vit,"Oljetrycksmätare 25 bar – Silverline, Blackline &amp; Whiteline Wema erbjuder oljetrycksmätare 25 bar anpassade för marina applikationer i serierna Silverline, Blackline och Whiteline. Dessa instrument möjliggör exakt övervakning av motorns oljetryck med hög noggrannhet och pålitlighet. Silverline-instrumenten finns i två varianter: svart urtavla med vita visarnålar och vit urtavla med röda visarnålar. De har polerade rostfria syrafasta slimmade sargar och välvda imfria glas, vilket ger ett exklusivt utseende. Blackline- och Whiteline-instrumenten erbjuder ett prisvärt alternativ och har utbytbara plastsargar. Blackline har svart urtavla med vita visarnålar, medan Whiteline har vit urtavla med röda visarnålar. Alla instrument är vattentäta, har LED-belysning och konstruerade för lång livslängd med fokus på prestanda och design. Mätområde: 0–25 bar Resistansområde: 10–185 Ω",https://ohooj.com/products/oljetrycksmatare-25-bar?variant=53074498093395,https://cdn.shopify.com/s/files/1/1031/2014/2675/files/110379_1_7892ba3a-cec9-4faf-ae0a-dbe0f35b7220.png?v=1773747861,in_stock,40.00 EUR,Wema,new,,no,MAR.1096.02
